maxAge,totalEsg,environmentScore,socialScore,governanceScore,ratingYear,ratingMonth,highestControversy,peerCount,esgPerformance,peerGroup,relatedControversy,peerEsgScorePerformance,peerGovernancePerformance,peerSocialPerformance,peerEnvironmentPerformance,peerHighestControversyPerformance,percentile,environmentPercentile,socialPercentile,governancePercentile,adult,alcoholic,animalTesting,catholic,controversialWeapons,smallArms,furLeather,gambling,gmo,militaryContract,nuclear,pesticides,palmOil,coal,tobacco,Ticker
86400,15.92,7.47,5.07,3.38,2025,7,3.0,72,LAG_PERF,Building Products,['Operations Incidents'],"{'min': 13.49, 'avg': 24.222916666666666, 'max': 34.35}","{'min': 3.14, 'avg': 5.250857142857141, 'max': 8.41}","{'min': 2.76, 'avg': 5.750857142857143, 'max': 7.8}","{'min': 4.64, 'avg': 10.435142857142855, 'max': 15.22}","{'min': 0.0, 'avg': 0.6666666666666666, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,JCI
86400,27.3,2.44,14.03,10.83,2025,7,3.0,455,AVG_PERF,Banks,['Customer Incidents;Business Ethics Incidents'],"{'min': 9.51, 'avg': 26.764879120879108, 'max': 43.93}","{'min': 3.21, 'avg': 9.146725146198825, 'max': 16.74}","{'min': 4.71, 'avg': 10.166959064327488, 'max': 15.58}","{'min': 0.0, 'avg': 1.2756140350877192, 'max': 4.01}","{'min': 0.0, 'avg': 0.7714285714285715, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,JPM
86400,31.04,14.95,12.0,4.08,2025,7,2.0,227,LEAD_PERF,Food Products,['Environmental Supply Chain Incidents;Employee Incidents;Customer Incidents;Social Supply Chain Incidents'],"{'min': 16.37, 'avg': 30.78713656387667, 'max': 49.75}","{'min': 1.54, 'avg': 5.022704918032785, 'max': 11.94}","{'min': 5.89, 'avg': 10.641639344262293, 'max': 20.62}","{'min': 5.07, 'avg': 12.765409836065572, 'max': 26.8}","{'min': 0.0, 'avg': 1.3171806167400881, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,K
86400,23.38,9.49,8.61,5.27,2025,7,2.0,51,AVG_PERF,Household Products,['Customer Incidents'],"{'min': 17.07, 'avg': 26.79960784313725, 'max': 38.01}","{'min': 2.2, 'avg': 5.989062500000003, 'max': 9.06}","{'min': 5.94, 'avg': 9.296562499999999, 'max': 14.18}","{'min': 5.32, 'avg': 9.3359375, 'max': 16.47}","{'min': 0.0, 'avg': 0.9803921568627451, 'max': 2.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,KVUE
86400,23.74,10.87,10.57,2.3,2025,7,2.0,227,AVG_PERF,Food Products,['Customer Incidents;Social Supply Chain Incidents;Employee Incidents'],"{'min': 16.37, 'avg': 30.78713656387667, 'max': 49.75}","{'min': 1.54, 'avg': 5.022704918032785, 'max': 11.94}","{'min': 5.89, 'avg': 10.641639344262293, 'max': 20.62}","{'min': 5.07, 'avg': 12.765409836065572, 'max': 26.8}","{'min': 0.0, 'avg': 1.3171806167400881, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,KDP
86400,25.21,1.57,11.63,12.02,2025,7,2.0,455,AVG_PERF,Banks,['Business Ethics Incidents'],"{'min': 9.51, 'avg': 26.764879120879108, 'max': 43.93}","{'min': 3.21, 'avg': 9.146725146198825, 'max': 16.74}","{'min': 4.71, 'avg': 10.166959064327488, 'max': 15.58}","{'min': 0.0, 'avg': 1.2756140350877192, 'max': 4.01}","{'min': 0.0, 'avg': 0.7714285714285715, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,KEY
86400,8.83,4.36,1.4,3.07,2025,7,1.0,238,LAG_PERF,Technology Hardware,['Customer Incidents'],"{'min': 4.51, 'avg': 16.96747899159664, 'max': 34.19}","{'min': 0.76, 'avg': 4.80887640449438, 'max': 9.93}","{'min': 1.4, 'avg': 5.3407865168539335, 'max': 12.45}","{'min': 0.17, 'avg': 4.272247191011235, 'max': 11.6}","{'min': 0.0, 'avg': 0.5756302521008403, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,KEYS
86400,24.22,10.04,9.12,5.06,2025,7,2.0,51,AVG_PERF,Household Products,['Customer Incidents'],"{'min': 17.07, 'avg': 26.79960784313725, 'max': 38.01}","{'min': 2.2, 'avg': 5.989062500000003, 'max': 9.06}","{'min': 5.94, 'avg': 9.296562499999999, 'max': 14.18}","{'min': 5.32, 'avg': 9.3359375, 'max': 16.47}","{'min': 0.0, 'avg': 0.9803921568627451, 'max': 2.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,KMB
86400,11.22,4.54,2.54,4.13,2025,7,0.0,506,LAG_PERF,Real Estate,['Public Policy Incidents;Employee Incidents;Society & Community Incidents;Social Supply Chain Incidents;Environmental Supply Chain Incidents;Product & Service Incidents;Governance Incidents;Business Ethics Incidents;Operations Incidents;Customer Incidents'],"{'min': 4.1, 'avg': 16.27480237154153, 'max': 32.6}","{'min': 1.19, 'avg': 5.475733333333338, 'max': 16.07}","{'min': 0.28, 'avg': 3.8283555555555546, 'max': 10.05}","{'min': 0.73, 'avg': 3.9249777777777766, 'max': 8.95}","{'min': 0.0, 'avg': 0.25296442687747034, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,KIM
86400,21.55,7.76,8.85,4.94,2025,7,2.0,81,AVG_PERF,Refiners & Pipelines,['Society & Community Incidents;Operations Incidents'],"{'min': 18.44, 'avg': 35.33074074074075, 'max': 54.42}","{'min': 1.79, 'avg': 4.375749999999998, 'max': 8.17}","{'min': 6.17, 'avg': 11.123, 'max': 23.08}","{'min': 7.76, 'avg': 15.572999999999999, 'max': 25.46}","{'min': 0.0, 'avg': 1.1111111111111112, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,KMI
86400,24.19,3.04,10.81,10.34,2025,7,1.0,357,AVG_PERF,Diversified Financials,['Employee Incidents;Governance Incidents;Customer Incidents;Business Ethics Incidents'],"{'min': 7.16, 'avg': 23.62831932773108, 'max': 37.55}","{'min': 2.03, 'avg': 9.711705882352943, 'max': 19.02}","{'min': 0.21, 'avg': 8.897882352941176, 'max': 13.77}","{'min': 0.07, 'avg': 1.6129411764705868, 'max': 5.66}","{'min': 0.0, 'avg': 0.6638655462184874, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,KKR
86400,12.89,4.92,4.57,3.39,2025,7,0.0,122,LAG_PERF,Semiconductors,['Customer Incidents;Product & Service Incidents;Social Supply Chain Incidents;Business Ethics Incidents;Employee Incidents;Public Policy Incidents;Operations Incidents;Environmental Supply Chain Incidents;Governance Incidents;Society & Community Incidents'],"{'min': 8.3, 'avg': 23.446475409836065, 'max': 41.21}","{'min': 2.14, 'avg': 5.259245283018869, 'max': 9.29}","{'min': 2.18, 'avg': 5.646226415094341, 'max': 10.28}","{'min': 2.6, 'avg': 7.713962264150944, 'max': 16.83}","{'min': 0.0, 'avg': 0.5655737704918032, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,KLAC
86400,27.6,13.03,11.81,2.76,2025,7,2.0,227,AVG_PERF,Food Products,['Social Supply Chain Incidents;Business Ethics Incidents;Employee Incidents;Customer Incidents'],"{'min': 16.37, 'avg': 30.78713656387667, 'max': 49.75}","{'min': 1.54, 'avg': 5.022704918032785, 'max': 11.94}","{'min': 5.89, 'avg': 10.641639344262293, 'max': 20.62}","{'min': 5.07, 'avg': 12.765409836065572, 'max': 26.8}","{'min': 0.0, 'avg': 1.3171806167400881, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,KHC
86400,26.67,9.0,11.97,5.7,2025,7,2.0,70,AVG_PERF,Food Retailers,['Operations Incidents;Social Supply Chain Incidents;Environmental Supply Chain Incidents;Governance Incidents;Customer Incidents;Employee Incidents'],"{'min': 13.22, 'avg': 23.094428571428573, 'max': 41.13}","{'min': 1.83, 'avg': 4.5528571428571425, 'max': 8.23}","{'min': 6.39, 'avg': 10.67142857142857, 'max': 15.73}","{'min': 1.92, 'avg': 6.968333333333334, 'max': 12.21}","{'min': 0.0, 'avg': 1.4142857142857144, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,KR
86400,24.72,10.27,9.37,5.08,2025,7,2.0,62,AVG_PERF,Aerospace & Defense,['Customer Incidents;Society & Community Incidents;Business Ethics Incidents'],"{'min': 20.98, 'avg': 33.63629032258064, 'max': 49.49}","{'min': 1.76, 'avg': 5.715000000000001, 'max': 11.59}","{'min': 8.78, 'avg': 15.089499999999996, 'max': 25.7}","{'min': 2.38, 'avg': 10.187999999999999, 'max': 15.26}","{'min': 0.0, 'avg': 1.2741935483870968, 'max': 4.0}",,,,,False,False,False,,True,False,False,False,False,True,False,False,False,False,False,LHX
86400,20.06,0.58,13.49,5.99,2025,7,2.0,309,AVG_PERF,Healthcare,['Customer Incidents'],"{'min': 8.44, 'avg': 23.813818770226533, 'max': 37.12}","{'min': 3.18, 'avg': 5.950940170940173, 'max': 10.02}","{'min': 2.57, 'avg': 12.068632478632482, 'max': 22.54}","{'min': 0.04, 'avg': 2.586923076923076, 'max': 6.12}","{'min': 0.0, 'avg': 0.7928802588996764, 'max': 4.0}",,,,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,LH
86400,12.21,4.28,4.18,3.76,2025,7,1.0,122,LAG_PERF,Semiconductors,['Business Ethics Incidents'],"{'min': 8.3, 'avg': 23.446475409836065, 'max': 41.21}","{'min': 2.14, 'avg': 5.259245283018869, 'max': 9.29}","{'min': 2.18, 'avg': 5.646226415094341, 'max': 10.28}","{'min': 2.6, 'avg': 7.713962264150944, 'max': 16.83}","{'min': 0.0, 'avg': 0.5655737704918032, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,LRCX
86400,22.75,11.46,8.73,2.56,2025,7,2.0,227,AVG_PERF,Food Products,['Operations Incidents;Customer Incidents'],"{'min': 16.37, 'avg': 30.78713656387667, 'max': 49.75}","{'min': 1.54, 'avg': 5.022704918032785, 'max': 11.94}","{'min': 5.89, 'avg': 10.641639344262293, 'max': 20.62}","{'min': 5.07, 'avg': 12.765409836065572, 'max': 26.8}","{'min': 0.0, 'avg': 1.3171806167400881, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,LW
86400,18.84,2.26,10.66,5.92,2025,7,2.0,210,LAG_PERF,Consumer Services,['Customer Incidents;Business Ethics Incidents'],"{'min': 11.31, 'avg': 24.918476190476188, 'max': 38.86}","{'min': 1.53, 'avg': 5.301264367816091, 'max': 14.78}","{'min': 5.28, 'avg': 10.615862068965516, 'max': 16.13}","{'min': 0.26, 'avg': 6.844022988505746, 'max': 14.44}","{'min': 0.0, 'avg': 1.0809523809523809, 'max': 4.0}",,,,,False,False,False,,False,False,False,True,False,False,False,False,False,False,False,LVS
86400,18.54,5.31,9.33,3.9,2025,7,2.0,586,LAG_PERF,Software & Services,['Business Ethics Incidents'],"{'min': 7.44, 'avg': 21.189334470989767, 'max': 33.72}","{'min': 1.34, 'avg': 5.549801587301587, 'max': 10.54}","{'min': 4.49, 'avg': 10.007142857142858, 'max': 21.64}","{'min': 0.05, 'avg': 3.2042460317460315, 'max': 6.94}","{'min': 0.0, 'avg': 0.6689419795221843, 'max': 4.0}",,,,,False,False,True,,True,False,False,False,False,True,False,False,False,False,False,LDOS
86400,25.5,10.27,8.96,6.27,2025,7,2.0,41,AVG_PERF,Homebuilders,['Customer Incidents;Business Ethics Incidents;Operations Incidents;Employee Incidents'],"{'min': 11.77, 'avg': 20.495121951219513, 'max': 34.8}","{'min': 1.89, 'avg': 4.029444444444444, 'max': 6.95}","{'min': 4.08, 'avg': 6.156666666666668, 'max': 8.96}","{'min': 4.5, 'avg': 8.187777777777777, 'max': 12.19}","{'min': 0.0, 'avg': 0.8292682926829268, 'max': 2.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,LEN
86400,22.38,11.98,4.65,5.75,2025,7,0.0,72,AVG_PERF,Building Products,['Social Supply Chain Incidents;Employee Incidents;Society & Community Incidents;Governance Incidents;Product & Service Incidents;Operations Incidents;Public Policy Incidents;Customer Incidents;Environmental Supply Chain Incidents;Business Ethics Incidents'],"{'min': 13.49, 'avg': 24.222916666666666, 'max': 34.35}","{'min': 3.14, 'avg': 5.250857142857141, 'max': 8.41}","{'min': 2.76, 'avg': 5.750857142857143, 'max': 7.8}","{'min': 4.64, 'avg': 10.435142857142855, 'max': 15.22}","{'min': 0.0, 'avg': 0.6666666666666666, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,LII
86400,23.36,3.8,13.35,6.21,2025,7,3.0,505,AVG_PERF,Pharmaceuticals,['Customer Incidents'],"{'min': 8.52, 'avg': 29.375306930693093, 'max': 43.03}","{'min': 1.9, 'avg': 6.09472972972973, 'max': 10.47}","{'min': 3.32, 'avg': 13.475810810810813, 'max': 27.87}","{'min': 0.33, 'avg': 2.778108108108109, 'max': 7.17}","{'min': 0.0, 'avg': 0.5287128712871287, 'max': 5.0}",,,,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,LLY
86400,11.77,8.28,1.4,2.09,2025,7,2.0,183,LAG_PERF,Chemicals,['Operations Incidents;Business Ethics Incidents'],"{'min': 11.77, 'avg': 28.77852459016393, 'max': 50.97}","{'min': 1.26, 'avg': 5.055698924731183, 'max': 8.36}","{'min': 0.89, 'avg': 6.150967741935487, 'max': 14.31}","{'min': 5.42, 'avg': 14.263978494623657, 'max': 22.07}","{'min': 0.0, 'avg': 0.8907103825136612, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,LIN
86400,16.43,0.39,8.47,7.58,2025,7,2.0,137,LAG_PERF,Media,['Customer Incidents;Business Ethics Incidents;Employee Incidents'],"{'min': 7.82, 'avg': 15.386642335766432, 'max': 22.45}","{'min': 1.59, 'avg': 6.1411475409836065, 'max': 10.34}","{'min': 3.72, 'avg': 7.259016393442625, 'max': 10.44}","{'min': 0.0, 'avg': 0.4624590163934426, 'max': 2.87}","{'min': 0.0, 'avg': 1.0364963503649636, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,LYV
86400,10.99,4.03,4.13,2.83,2025,7,1.0,267,LAG_PERF,Retailing,['Operations Incidents;Customer Incidents'],"{'min': 8.0, 'avg': 18.447340823970045, 'max': 35.09}","{'min': 1.0, 'avg': 4.2882786885245885, 'max': 8.95}","{'min': 4.13, 'avg': 8.934999999999997, 'max': 16.56}","{'min': 0.19, 'avg': 3.790573770491802, 'max': 10.39}","{'min': 0.0, 'avg': 0.9063670411985019, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,LKQ
86400,26.74,7.96,12.46,6.32,2025,7,2.0,62,AVG_PERF,Aerospace & Defense,['Customer Incidents;Operations Incidents;Employee Incidents;Society & Community Incidents;Business Ethics Incidents'],"{'min': 20.98, 'avg': 33.63629032258064, 'max': 49.49}","{'min': 1.76, 'avg': 5.715000000000001, 'max': 11.59}","{'min': 8.78, 'avg': 15.089499999999996, 'max': 25.7}","{'min': 2.38, 'avg': 10.187999999999999, 'max': 15.26}","{'min': 0.0, 'avg': 1.2741935483870968, 'max': 4.0}",,,,,False,False,False,,True,False,False,False,False,True,False,False,False,False,False,LMT
86400,29.25,2.77,12.5,13.98,2025,7,2.0,184,AVG_PERF,Insurance,['Society & Community Incidents'],"{'min': 10.08, 'avg': 23.333369565217392, 'max': 40.12}","{'min': 2.76, 'avg': 9.231999999999996, 'max': 15.09}","{'min': 5.16, 'avg': 9.889250000000006, 'max': 14.17}","{'min': 0.0, 'avg': 1.304416666666667, 'max': 2.94}","{'min': 0.0, 'avg': 0.8695652173913043, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,L
86400,12.01,3.42,6.18,2.41,2025,7,2.0,267,LAG_PERF,Retailing,['Employee Incidents;Customer Incidents'],"{'min': 8.0, 'avg': 18.447340823970045, 'max': 35.09}","{'min': 1.0, 'avg': 4.2882786885245885, 'max': 8.95}","{'min': 4.13, 'avg': 8.934999999999997, 'max': 16.56}","{'min': 0.19, 'avg': 3.790573770491802, 'max': 10.39}","{'min': 0.0, 'avg': 0.9063670411985019, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,LOW
86400,14.11,1.78,7.9,4.42,2025,7,2.0,267,LAG_PERF,Retailing,['Business Ethics Incidents;Employee Incidents;Social Supply Chain Incidents'],"{'min': 8.0, 'avg': 18.447340823970045, 'max': 35.09}","{'min': 1.0, 'avg': 4.2882786885245885, 'max': 8.95}","{'min': 4.13, 'avg': 8.934999999999997, 'max': 16.56}","{'min': 0.19, 'avg': 3.790573770491802, 'max': 10.39}","{'min': 0.0, 'avg': 0.9063670411985019, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,LULU
86400,19.31,13.08,2.59,3.64,2025,7,2.0,183,LAG_PERF,Chemicals,['Employee Incidents;Operations Incidents'],"{'min': 11.77, 'avg': 28.77852459016393, 'max': 50.97}","{'min': 1.26, 'avg': 5.055698924731183, 'max': 8.36}","{'min': 0.89, 'avg': 6.150967741935487, 'max': 14.31}","{'min': 5.42, 'avg': 14.263978494623657, 'max': 22.07}","{'min': 0.0, 'avg': 0.8907103825136612, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,LYB
86400,18.58,1.64,8.59,8.36,2025,7,1.0,455,LAG_PERF,Banks,['Business Ethics Incidents;Customer Incidents;Governance Incidents'],"{'min': 9.51, 'avg': 26.764879120879108, 'max': 43.93}","{'min': 3.21, 'avg': 9.146725146198825, 'max': 16.74}","{'min': 4.71, 'avg': 10.166959064327488, 'max': 15.58}","{'min': 0.0, 'avg': 1.2756140350877192, 'max': 4.01}","{'min': 0.0, 'avg': 0.7714285714285715, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MTB
86400,27.41,16.46,8.13,2.81,2025,7,3.0,81,AVG_PERF,Refiners & Pipelines,['Society & Community Incidents'],"{'min': 18.44, 'avg': 35.33074074074075, 'max': 54.42}","{'min': 1.79, 'avg': 4.375749999999998, 'max': 8.17}","{'min': 6.17, 'avg': 11.123, 'max': 23.08}","{'min': 7.76, 'avg': 15.572999999999999, 'max': 25.46}","{'min': 0.0, 'avg': 1.1111111111111112, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MPC
86400,16.01,3.47,6.15,6.4,2025,7,0.0,357,LAG_PERF,Diversified Financials,['Operations Incidents;Product & Service Incidents;Governance Incidents;Employee Incidents;Customer Incidents;Public Policy Incidents;Environmental Supply Chain Incidents;Society & Community Incidents;Social Supply Chain Incidents;Business Ethics Incidents'],"{'min': 7.16, 'avg': 23.62831932773108, 'max': 37.55}","{'min': 2.03, 'avg': 9.711705882352943, 'max': 19.02}","{'min': 0.21, 'avg': 8.897882352941176, 'max': 13.77}","{'min': 0.07, 'avg': 1.6129411764705868, 'max': 5.66}","{'min': 0.0, 'avg': 0.6638655462184874, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MKTX
86400,21.05,8.14,9.32,3.59,2025,7,2.0,210,AVG_PERF,Consumer Services,['Society & Community Incidents;Employee Incidents;Customer Incidents;Operations Incidents'],"{'min': 11.31, 'avg': 24.918476190476188, 'max': 38.86}","{'min': 1.53, 'avg': 5.301264367816091, 'max': 14.78}","{'min': 5.28, 'avg': 10.615862068965516, 'max': 16.13}","{'min': 0.26, 'avg': 6.844022988505746, 'max': 14.44}","{'min': 0.0, 'avg': 1.0809523809523809, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MAR
86400,19.62,0.19,11.03,8.4,2025,7,2.0,184,LAG_PERF,Insurance,['Employee Incidents'],"{'min': 10.08, 'avg': 23.333369565217392, 'max': 40.12}","{'min': 2.76, 'avg': 9.231999999999996, 'max': 15.09}","{'min': 5.16, 'avg': 9.889250000000006, 'max': 14.17}","{'min': 0.0, 'avg': 1.304416666666667, 'max': 2.94}","{'min': 0.0, 'avg': 0.8695652173913043, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MMC
86400,23.65,13.83,6.0,3.82,2025,7,2.0,40,AVG_PERF,Construction Materials,['Society & Community Incidents'],"{'min': 17.85, 'avg': 29.898250000000008, 'max': 42.67}","{'min': 3.2, 'avg': 6.760000000000001, 'max': 11.45}","{'min': 4.01, 'avg': 6.399583333333333, 'max': 10.01}","{'min': 9.43, 'avg': 13.95125, 'max': 20.32}","{'min': 0.0, 'avg': 0.975, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MLM
86400,23.34,11.4,6.83,5.1,2025,7,2.0,72,AVG_PERF,Building Products,['Customer Incidents'],"{'min': 13.49, 'avg': 24.222916666666666, 'max': 34.35}","{'min': 3.14, 'avg': 5.250857142857141, 'max': 8.41}","{'min': 2.76, 'avg': 5.750857142857143, 'max': 7.8}","{'min': 4.64, 'avg': 10.435142857142855, 'max': 15.22}","{'min': 0.0, 'avg': 0.6666666666666666, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MAS
86400,14.25,1.61,8.38,4.26,2025,7,3.0,586,LAG_PERF,Software & Services,['Customer Incidents'],"{'min': 7.44, 'avg': 21.189334470989767, 'max': 33.72}","{'min': 1.34, 'avg': 5.549801587301587, 'max': 10.54}","{'min': 4.49, 'avg': 10.007142857142858, 'max': 21.64}","{'min': 0.05, 'avg': 3.2042460317460315, 'max': 6.94}","{'min': 0.0, 'avg': 0.6689419795221843, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MA
86400,16.89,1.3,9.0,6.6,2025,7,2.0,586,LAG_PERF,Software & Services,['Customer Incidents'],"{'min': 7.44, 'avg': 21.189334470989767, 'max': 33.72}","{'min': 1.34, 'avg': 5.549801587301587, 'max': 10.54}","{'min': 4.49, 'avg': 10.007142857142858, 'max': 21.64}","{'min': 0.05, 'avg': 3.2042460317460315, 'max': 6.94}","{'min': 0.0, 'avg': 0.6689419795221843, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MTCH
86400,28.19,11.49,12.63,4.06,2025,7,2.0,227,AVG_PERF,Food Products,['Social Supply Chain Incidents'],"{'min': 16.37, 'avg': 30.78713656387667, 'max': 49.75}","{'min': 1.54, 'avg': 5.022704918032785, 'max': 11.94}","{'min': 5.89, 'avg': 10.641639344262293, 'max': 20.62}","{'min': 5.07, 'avg': 12.765409836065572, 'max': 26.8}","{'min': 0.0, 'avg': 1.3171806167400881, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MKC
86400,28.51,9.86,13.02,5.64,2025,7,3.0,210,AVG_PERF,Consumer Services,['Business Ethics Incidents;Employee Incidents;Customer Incidents'],"{'min': 11.31, 'avg': 24.918476190476188, 'max': 38.86}","{'min': 1.53, 'avg': 5.301264367816091, 'max': 14.78}","{'min': 5.28, 'avg': 10.615862068965516, 'max': 16.13}","{'min': 0.26, 'avg': 6.844022988505746, 'max': 14.44}","{'min': 0.0, 'avg': 1.0809523809523809, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MCD
86400,12.6,1.65,6.99,3.95,2025,7,2.0,309,LAG_PERF,Healthcare,['Employee Incidents;Customer Incidents'],"{'min': 8.44, 'avg': 23.813818770226533, 'max': 37.12}","{'min': 3.18, 'avg': 5.950940170940173, 'max': 10.02}","{'min': 2.57, 'avg': 12.068632478632482, 'max': 22.54}","{'min': 0.04, 'avg': 2.586923076923076, 'max': 6.12}","{'min': 0.0, 'avg': 0.7928802588996764, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MCK
86400,18.3,2.01,10.3,6.0,2025,7,2.0,309,LAG_PERF,Healthcare,['Customer Incidents'],"{'min': 8.44, 'avg': 23.813818770226533, 'max': 37.12}","{'min': 3.18, 'avg': 5.950940170940173, 'max': 10.02}","{'min': 2.57, 'avg': 12.068632478632482, 'max': 22.54}","{'min': 0.04, 'avg': 2.586923076923076, 'max': 6.12}","{'min': 0.0, 'avg': 0.7928802588996764, 'max': 4.0}",,,,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,MDT
86400,18.74,2.78,10.2,5.76,2025,7,2.0,505,LAG_PERF,Pharmaceuticals,['Customer Incidents'],"{'min': 8.52, 'avg': 29.375306930693093, 'max': 43.03}","{'min': 1.9, 'avg': 6.09472972972973, 'max': 10.47}","{'min': 3.32, 'avg': 13.475810810810813, 'max': 27.87}","{'min': 0.33, 'avg': 2.778108108108109, 'max': 7.17}","{'min': 0.0, 'avg': 0.5287128712871287, 'max': 5.0}",,,,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,MRK
86400,32.8,2.47,21.64,8.68,2025,7,4.0,586,LEAD_PERF,Software & Services,['Customer Incidents'],"{'min': 7.44, 'avg': 21.189334470989767, 'max': 33.72}","{'min': 1.34, 'avg': 5.549801587301587, 'max': 10.54}","{'min': 4.49, 'avg': 10.007142857142858, 'max': 21.64}","{'min': 0.05, 'avg': 3.2042460317460315, 'max': 6.94}","{'min': 0.0, 'avg': 0.6689419795221843, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,META
86400,15.09,0.5,7.17,7.42,2025,7,2.0,184,LAG_PERF,Insurance,['Customer Incidents;Business Ethics Incidents'],"{'min': 10.08, 'avg': 23.333369565217392, 'max': 40.12}","{'min': 2.76, 'avg': 9.231999999999996, 'max': 15.09}","{'min': 5.16, 'avg': 9.889250000000006, 'max': 14.17}","{'min': 0.0, 'avg': 1.304416666666667, 'max': 2.94}","{'min': 0.0, 'avg': 0.8695652173913043, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MET
86400,10.73,0.95,6.71,3.07,2025,7,0.0,505,LAG_PERF,Pharmaceuticals,['Society & Community Incidents;Business Ethics Incidents;Product & Service Incidents;Social Supply Chain Incidents;Operations Incidents;Public Policy Incidents;Employee Incidents;Governance Incidents;Environmental Supply Chain Incidents;Customer Incidents'],"{'min': 8.52, 'avg': 29.375306930693093, 'max': 43.03}","{'min': 1.9, 'avg': 6.09472972972973, 'max': 10.47}","{'min': 3.32, 'avg': 13.475810810810813, 'max': 27.87}","{'min': 0.33, 'avg': 2.778108108108109, 'max': 7.17}","{'min': 0.0, 'avg': 0.5287128712871287, 'max': 5.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,MTD
86400,24.27,0.97,12.67,10.63,2025,7,2.0,210,AVG_PERF,Consumer Services,['Customer Incidents;Business Ethics Incidents'],"{'min': 11.31, 'avg': 24.918476190476188, 'max': 38.86}","{'min': 1.53, 'avg': 5.301264367816091, 'max': 14.78}","{'min': 5.28, 'avg': 10.615862068965516, 'max': 16.13}","{'min': 0.26, 'avg': 6.844022988505746, 'max': 14.44}","{'min': 0.0, 'avg': 1.0809523809523809, 'max': 4.0}",,,,,False,False,False,,False,False,False,True,False,False,False,False,False,False,False,MGM
